1999 02 25   969.77
1990 04 18  -114.23
2000 12 23   224.16
1994 08 26   272.24
1995 01 24  -126.17
2004 01 26   347.39
2000 12 09   717.19
1990 03 24   674.70
1995 08 21  -835.91
1992 06 08   931.87
2004 12 09    48.61
1990 03 09  -550.82
1996 12 18   524.54
2003 07 16  -652.70
1993 11 12  -275.46
1999 06 07  -950.63
1995 11 14    28.78
2002 11 24  -663.30
1999 04 17   873.07
2003 04 09   933.73
2004 09 12  -719.30
1995 11 14  -911.74
2000 03 30   153.03
1998 12 05   260.50
1990 12 14   717.99
2003 01 24   -43.92
1998 10 31  -715.29
1994 04 16   107.84
2004 12 28  -843.90
2000 02 22  -648.31
2004 08 10   820.77
1995 04 11  -519.86
2004 02 28  -601.79
1995 06 20   939.85
1994 07 25  -984.01
2004 08 09  -422.83
2000 10 18  -326.27
2000 08 18   -19.92
2005 12 17  -356.96
2003 10 09  -530.89
2001 07 03   582.96
1994 02 14   834.30
2001 09 23  -583.05
2003 04 08  -464.43
1999 10 28   282.22
1998 12 24  -935.40
1993 08 12  -267.98
2001 09 01  -915.61
2003 07 24  -750.65
1998 03 11  -692.79
2004 12 28  -554.95
2000 05 05  -641.29
1995 12 08   857.12
1992 08 29  -550.74
2000 02 26  -629.24
2002 02 10   722.81
2003 05 03   809.65
1996 08 09  -585.05
2005 06 09   356.16
2000 12 12   209.85
1992 12 28   416.24
1992 11 16  -497.48
1995 06 02  -633.81
2001 01 12   412.96
1996 02 14   574.35
1993 12 03  -900.08
1992 09 01   252.46
1991 09 09  -977.75
1999 10 15   860.09
1998 12 16  -887.05
2003 12 28   312.87
1995 12 16   -93.66
2005 06 04  -506.43
1992 04 02   172.29
2003 12 14   888.34
2005 08 13  -454.36
1992 09 30   714.05
1995 08 03  -576.82
1991 10 25   528.34
2005 10 29  -443.02
1999 09 16  -945.19
2005 05 12    49.22
2001 06 03   346.77
2004 11 03  -666.43
1992 06 21   283.41
1996 06 12   674.55
1995 08 31   849.40
2003 07 30  -585.92
1994 10 20  -309.69
1992 06 20   312.22
1992 04 23  -133.36
1993 02 10  -574.91
1998 07 09  -847.75
1992 08 04  -262.58
2003 10 04  -923.66
1995 09 30   631.48
1991 04 08    91.26
2005 05 10  -149.28
2005 02 17   888.53
1991 09 19   243.37
1996 11 19   499.30
2003 10 29  -548.68
2000 10 22   673.14
1990 07 01   -27.68
1995 03 18   110.60
1994 05 11   108.31
1995 02 12   229.55
1990 11 05  -564.53
2000 10 12   454.67
2004 08 10   737.28
1992 11 20   164.44
1999 04 03   -49.12
2005 06 26   339.61
2004 07 26  -637.27
1993 10 05   645.39
1990 11 06  -393.63
1995 06 23   246.27
2004 08 31     3.94
1990 12 17  -311.31
2000 08 05   408.00
1994 06 15   -65.95
1990 10 08   104.63
2000 06 29  -139.62
1994 12 28   734.70
2001 11 19    85.06
1995 03 18   901.86
2004 07 17  -204.78
1995 02 23  -265.26
1992 06 04  -924.93
1995 03 07   226.15
1992 09 13  -452.44
1995 10 23   516.82
1996 03 23   -98.64
2005 06 30  -585.68
1997 03 04   702.44
1992 03 23  -327.93
2004 09 17   -61.16
1994 05 23  -407.44
2001 02 04  -120.47
1991 10 31  -734.37
1992 12 06  -830.43
2001 06 27   473.00
2005 06 30   299.01
2001 05 30   128.08
2004 07 31  -697.64
2005 09 14   504.21
2004 10 07   513.13
1997 01 24   -40.96
1998 12 29  -732.27
1999 11 17   440.17
2002 09 05  -452.99
1997 11 12   372.71
1995 10 13  -622.47
1991 01 03  -478.27
2001 07 16    32.15
2003 12 17  -210.32
1992 07 31   431.85
1994 02 16   639.88
2002 05 29  -953.02
1990 09 27   235.39
1990 05 26  -210.25
1996 12 16   314.84
2001 06 16  -734.92
1997 04 20  -204.78
1999 12 19  -530.93
1997 01 05  -259.69
1992 09 14   -98.76
1997 10 01  -545.21
2001 07 09   511.91
2000 10 29   836.33
1994 10 30  -727.81
2001 11 23   179.13
1999 07 03   -61.50
1991 06 14  -390.95
1991 07 12   977.48
1992 09 22   129.30
1995 02 08   533.82
2000 12 17   480.03
2003 12 29  -998.57
1996 02 28   296.61
1994 07 14    12.91
1996 07 26  -232.08
1992 11 07  -660.26
2001 12 24   906.79
1999 02 19   -66.16
1991 09 28   922.35
1999 01 05  -513.30
1991 07 02   456.52
2004 05 24   345.26
1998 05 07   656.75
1990 08 23  -527.78
2001 12 14  -895.91
1996 04 23   228.01
2005 11 30   -10.04
2001 07 24   752.81
2001 08 24   -95.86
2002 06 09   312.54
2003 01 27   278.98
2003 12 12   623.99
2004 08 31  -925.11
2005 11 09  -170.80
1995 06 26   392.44
2004 12 13   924.47
1990 04 25   982.54
2004 12 05  -809.96
1990 08 07  -308.77
1995 05 25  -966.53
1998 05 09  -536.59
1994 10 02  -734.25
2003 04 14  -392.03
2001 08 05  -425.74
2003 04 21   106.61
1992 01 02   124.38
1991 06 30   821.83
1991 07 16   -99.79
2001 01 01  -988.44
1998 03 14   448.52
1991 01 09   680.22
1991 09 07   876.88
2004 12 07  -235.97
1990 01 28   -14.35
1995 12 06   -76.62
1991 11 03  -896.08
1992 10 21  -820.80
1994 06 02   397.20
1990 10 24    22.10
1996 01 04   254.26
1996 11 04  -508.70
1999 05 25  -983.08
1995 06 19  -104.36
1992 09 28   892.87
1990 12 22   347.41
1992 08 15   290.19
2005 10 30  -727.53
2001 04 15   607.81
1992 01 26   304.14
1990 07 14   139.81
1990 10 31   719.60
1996 06 23  -423.30
1994 09 26   273.96
2003 11 22  -984.25
2000 09 06   441.76
2003 10 09   225.90
1995 10 19  -184.90
2001 01 31  -557.54
1996 07 18  -749.96
2002 08 29  -301.63
2003 02 16   870.31
1997 03 14  -728.77
2002 07 30  -699.68
1999 08 11   244.37
2002 12 23   438.26
1999 05 27  -310.39
1991 09 21  -563.30
2004 05 17   194.99
1996 01 22  -840.44
1995 08 17  -576.83
2004 08 06   141.98
2002 06 11   144.93
1993 09 09   731.22
1993 03 27   795.71
1992 10 30    33.07
2002 10 01  -945.62
1995 07 22  -479.41
1999 06 23   428.03
1995 10 16  -907.01
1994 03 09   147.59
1995 08 11  -995.19
2001 11 25   204.72
1992 02 19  -140.89
2000 11 22   755.82
1992 01 04  -481.34
1998 11 30   -33.47
1997 11 16  -263.48
1990 08 31  -990.47
1995 05 02   605.27
2003 04 27   431.79
1991 06 09    42.03
2004 06 19  -717.62
1999 03 20  -375.20
1990 02 27  -506.94
2004 09 05  -591.90
2004 04 05   173.29
1994 06 19   710.78
1997 11 14  -799.73
1990 11 07   510.76
1995 01 13  -476.28
2000 09 21   648.68
1995 11 27   588.81
2004 05 28   -82.77
2002 11 05   818.30
2000 10 01  -949.92
2002 11 03   441.76
1994 12 14   471.27
2002 06 14   810.59
2001 11 22  -602.56
1995 12 31    37.13
2002 06 18   201.95
1996 03 29   181.39
1995 07 31  -882.56
1997 03 23   723.18
1997 02 03  -719.33
1994 07 25  -766.95
1996 01 06   938.14
2001 12 02   902.83
1996 10 26  -651.86
2000 11 14  -386.05
2001 12 31  -120.30
2003 02 20  -956.15
1996 01 20   433.49
2005 02 07   335.11
2004 08 23  -482.62
2003 09 09  -582.46
2003 06 16    31.90
1990 02 01   881.12
1992 09 19   -27.84
1993 01 01  -572.24
1995 12 29   139.43
1995 07 26  -705.75
1998 06 28    25.76
2005 05 13   -93.58
2003 08 03   -54.33
1993 10 23  -855.43
2003 02 18  -636.77
1992 09 26   654.75
1997 05 01   922.56
2003 03 17  -904.11
1993 10 16   404.94
2004 01 05   285.73
1995 06 09   389.23
2002 10 18  -406.26
1994 03 03  -733.30
1996 02 28   181.45
1998 05 10   -47.36
1996 06 16   955.83
2003 12 24  -858.22
2004 08 13   781.39
1990 09 30  -194.61
1996 03 11  -912.04
1991 02 04   696.32
1997 05 16   143.22
1997 07 27   117.31
1999 09 19  -206.84
1999 06 08   849.63
2002 08 08   457.08
1993 11 15   163.64
2001 01 14  -491.16
2003 09 12   875.48
1999 05 26  -704.42
2005 12 17   576.33
1999 08 21   537.42
1992 09 01   551.81
1999 06 05  -608.67
2005 12 23   452.68
1995 05 07   189.78
2003 08 04   304.49
1999 03 13   371.39
1993 10 27    14.89
1992 11 16   428.46
2005 06 24  -652.23
2005 09 04   615.87
1998 04 18   379.81
2001 11 04   -68.82
1996 08 18   363.13
2004 02 19  -875.96
1993 06 28   141.19
2001 09 26   886.78
2002 01 31   497.75
1995 11 11   677.11
1990 04 29  -854.45
1993 08 22   461.29
2000 03 13   837.65
1990 04 28    27.16
2000 01 31  -757.90
2000 12 14  -203.41
1993 08 23   322.57
1991 07 14  -549.18
2001 05 24   572.98
1998 02 17   360.60
2001 08 27  -757.93
1997 07 23   990.75
2005 09 15  -957.09
2000 08 16  -722.33
2003 03 15  -993.40
2005 10 20  -204.68
1991 12 26  -752.03
1999 11 03  -528.49
2005 11 12  -988.82
1990 09 16   532.45
1996 05 21   864.38
1995 01 10   249.43
1993 11 30   759.25
1996 10 04    20.04
2004 05 06   446.86
2001 07 08  -562.70
1991 07 13    76.20
2002 05 20   689.86
2004 07 24   906.52
2003 03 22  -458.95
1997 05 05  -274.49
2005 09 26   502.75
2000 10 18   416.48
1991 08 11   185.06
1997 12 23  -212.87
2004 01 29   130.67
1995 11 05   323.83
1994 09 26    78.05
1996 01 07   321.86
1996 03 06   -12.86
2005 06 26  -737.73
2004 07 16   -70.67
1990 05 29  -516.58
1994 05 13  -109.01
2001 07 20  -525.43
1998 09 21  -761.72
1996 11 25  -962.15
1996 04 06   247.04
2000 09 28   237.41
2004 09 07  -758.25
2005 03 02  -274.93
1992 06 22  -751.82
1994 08 15  -912.40
1994 08 07  -317.43
1999 03 12   406.21
2002 01 11   347.81
2001 05 17   607.36
2002 01 15  -256.98
1991 02 06   940.27
2001 04 18  -964.03
2002 11 18    70.07
1995 06 04   -83.04
1990 11 22  -555.58
1994 09 17   432.51
1991 05 15   140.75
2004 10 12   -33.31
2000 04 12   233.38
2001 08 06   728.05
2001 05 26  -316.96
1992 10 09  -871.01
2003 11 03  -344.52
1996 10 14  -240.14
2005 02 02  -664.02
1999 03 02  -891.60
2003 05 29   242.91
1999 03 10   274.44
1992 01 06  -666.07
2002 08 08   761.41
2004 04 22   938.88
1994 05 27   561.12
1995 02 03   340.41
1992 07 21    35.28
2002 02 14  -815.21
2003 07 15  -526.08
1998 03 02   238.45
2001 10 28   789.47
2003 04 28   246.69
1997 03 31   601.22
1994 09 01    48.93
1995 04 29   777.91
1993 01 14  -636.27
1995 07 24  -799.47
2001 04 07  -474.37
2000 05 15   843.84
1998 10 16  -363.79
1999 07 17  -466.77
1993 06 30   270.47
1990 01 09  -586.24
1998 01 05  -171.91
2001 07 25   460.03
1992 09 05   368.64
2005 08 28  -747.36
1995 04 23  -904.55
1991 01 12  -140.99
1999 01 26  -674.94
2002 06 07    60.75
1995 11 06  -172.32
2004 04 15   334.41
2000 03 26  -839.01
2003 01 09    39.86
1990 08 29   560.52
1990 01 05  -980.01
2000 10 20   510.52
1998 12 18   390.31
2004 11 18   -68.76
2001 10 10   353.90
1993 03 28  -570.99
2003 05 13  -373.58
1991 05 19   529.47
2004 03 14  -909.29
1992 02 06   770.83
2004 08 15  -211.57
2004 09 19   804.79
1995 01 09    54.60
2001 05 31  -293.93
1996 04 01   607.75
1995 09 29   441.00
1995 09 13  -587.92
1995 06 30  -245.51
2000 03 16  -622.31
1993 03 26   417.74
1999 12 22   620.83
1992 12 22    59.54
2000 08 01   496.65
1998 01 22  -222.33
2001 12 30  -424.14
2004 12 19   782.73
2005 02 10  -922.16
2002 04 07  -919.98
2003 09 24   607.87
1997 07 31    35.72
1990 08 16  -869.90
1994 04 10   847.13
1999 06 29  -721.07
1997 03 07    20.36
2000 03 31   793.48
1990 10 10   267.74
1996 11 27   607.19
2002 01 19  -262.19
1995 12 13   635.11
1996 07 28   265.65
1992 10 09   491.12
2005 02 18  -612.08
1991 09 20  -766.57
1999 05 27   939.57
2003 08 20  -160.21
1999 05 20   483.39
1991 07 21   954.98
2001 01 09   140.16
1990 08 27  -900.22
1994 11 15  -870.06
1991 10 03   151.23
2005 04 07   353.56
1991 07 03   272.77
2003 07 30   -78.04
1998 12 30   258.24
2001 11 01  -211.28
1996 10 12  -212.45
1990 09 28   229.92
1997 05 15   294.55
1994 09 08  -404.57
2001 08 22   879.83
1992 05 11   -18.34
1994 04 16    36.15
1992 07 31  -665.18
1999 09 30   772.68
1999 09 19    -5.60
2001 03 12   843.75
1990 04 11   505.25
1999 09 16  -368.84
2000 01 03   600.46
2005 10 10   -91.85
1999 08 26   791.34
1996 09 05   117.81
1999 11 14   811.11
1991 12 04   -22.69
1995 12 30   359.04
2003 01 12   587.39
2005 03 03   244.44
1996 04 10  -706.81
2000 06 28   -33.80
1999 07 26   111.53
2000 05 26    13.28
1990 09 15  -213.38
1991 10 08   676.56
1990 09 19   -56.32
2001 06 19   845.93
2002 04 15   582.56
2002 02 07  -721.19
1991 05 29  -888.97
1998 01 30  -355.13
1997 12 09   680.58
1999 06 10   106.15
2005 10 15  -905.93
2000 07 22   579.32
2000 05 18   463.59
1996 05 20   152.81
2003 03 07   949.28
2001 09 16   790.59
2002 06 08   107.74
2002 06 12  -795.02
2000 10 04  -877.38
1992 07 06    64.14
1993 02 12     5.12
1990 03 16   329.26
1999 08 05  -352.10
1992 08 19  -612.88
2005 08 25   899.49
2000 09 15    96.00
1994 08 17  -469.88
2002 06 05   420.57
1995 08 29   289.77
1994 08 09   735.26
1992 04 02    55.54
1997 05 24  -868.10
1998 05 11   628.47
2004 03 23  -176.57
1997 09 12   859.98
1995 10 01  -522.40
1998 06 24   737.74
1992 08 02   185.30
1995 07 27  -319.94
2003 10 08  -421.37
1998 09 02   304.73
1996 09 18   519.71
2000 02 24  -840.95
1999 01 29  -729.45
1992 05 17  -288.48
1998 01 05    51.85
2003 01 27  -379.90
1992 07 04  -637.71
1997 09 10   -57.10
1998 08 17  -666.41
2004 06 16   -24.20
1993 09 19  -468.28
1999 04 25  -561.86
2001 08 23   871.69
2000 10 10   817.77
1993 10 13   678.52
1995 03 31   268.58
1995 04 26   232.57
2000 03 08  -497.26
2002 12 15  -228.84
1998 04 10  -382.59
2005 09 04   -84.79
1993 02 23   163.33
1999 04 20   724.67
2005 01 28   218.54
1997 01 14  -296.12
2003 04 02   340.19
1993 11 27   138.33
1990 01 03  -991.98
2001 01 24   -71.39
1996 06 11   808.11
1999 04 19  -595.29
2000 10 30   242.21
1997 07 30  -337.74
2002 04 12  -898.98
1997 11 15  -601.20
2003 03 21  -715.45
1991 06 27    39.87
2005 06 17   -76.80
1998 08 01  -431.46
1995 05 08   191.89
1995 11 10  -703.07
1998 08 01  -461.74
1993 11 29     6.88
2000 06 13   802.39
1999 11 08   505.36
1991 07 30    98.85
1991 12 12  -202.47
2003 05 14   917.41
1995 04 29   797.79
1998 11 03   215.98
1995 09 23   962.99
1996 08 31  -459.71
1991 08 22  -454.66
1998 10 14   668.06
1991 05 23  -192.11
1997 11 24   330.98
1997 01 25   786.57
1995 09 14   116.13
1997 06 27   343.93
1998 10 09  -921.11
1997 02 20   764.43
1992 10 22    84.12
1993 07 20   389.97
1999 11 20  -537.71
1998 07 26   524.74
1995 10 10   561.37
2001 03 05  -706.19
1993 01 26   947.80
2000 09 24  -647.04
1997 11 02  -429.41
2005 10 29   184.53
1996 03 19  -496.34
2000 05 18  -180.12
1995 07 17   710.44
1999 03 09  -751.25
1993 05 25   647.17
2005 06 18  -845.18
1995 12 29  -436.47
1990 09 06   232.97
2000 08 19  -892.78
2000 01 12   326.39
1996 10 31   880.49
2003 11 20   388.25
1999 05 27   115.85
1994 02 13   602.76
2000 09 24  -559.34
2000 10 01  -548.41
1991 07 15  -113.47
1997 04 30  -333.63
1993 08 12  -599.84
2004 07 02   164.88
2002 09 21  -678.67
2005 11 17   974.44
2003 11 23   431.18
1997 06 05  -894.22
1999 08 18   618.99
1994 04 15   224.84
1990 04 18  -476.11
2002 05 11  -363.61
1990 12 31   740.34
2002 06 19   555.79
1996 12 05    25.42
2004 02 08   434.12
1997 08 20   733.63
2003 03 21   495.98
1998 03 16   231.90
1998 06 05  -869.53
1993 07 12  -444.20
2004 03 05  -906.52
2001 08 12   962.35
1993 08 02   509.40
1993 05 19   395.80
1994 01 02  -985.38
1999 07 19   226.81
1994 07 09   627.53
1993 09 28   592.93
2002 09 12   879.39
1993 04 06   626.34
1998 11 13  -636.91
1991 03 01  -285.26
2000 05 21  -869.54
1994 04 02  -632.30
1994 12 09  -583.33
1991 09 22  -490.73
2002 02 01  -434.50
1998 02 16  -454.17
2000 12 09  -234.04
1998 03 09    57.74
1995 05 16  -557.86
2005 04 23   -67.57
1991 07 08   261.93
1993 10 04   -45.33
2000 06 25   735.87
1991 12 08  -205.34
1996 10 14  -576.39
2002 08 12  -212.16
1991 03 10   887.84
1997 02 11    48.03
2000 05 09   878.27
1993 05 28   705.19
2004 10 13   143.87
2002 01 05   348.45
1996 01 10   322.92
1995 09 13  -295.36
2005 03 12   451.36
1998 10 05    71.32
2003 06 26   865.22
1995 12 02  -587.93
2001 07 26  -844.57
1998 10 24   -77.16
1994 02 25  -717.06
1998 05 12   665.44
1992 01 17  -890.60
1991 07 18    75.59
1992 07 12  -622.71
1992 02 10  -432.12
1999 12 28  -230.18
2000 12 01   188.53
1993 01 07   917.60
1996 03 28  -751.71
1998 03 02   190.87
1992 09 08  -238.13
2005 02 18  -618.59
2003 03 11   706.31
2003 10 19   578.42
2001 06 25  -714.76
2003 04 19  -412.35
1994 05 08   506.81
1992 09 30   247.38
1993 03 11  -482.74
2003 11 21  -988.75
1993 04 18   231.97
1994 03 14   466.77
2003 08 31   -55.58
1991 01 04  -951.45
1999 10 03   567.26
1997 10 26   599.33
2005 06 20  -165.51
1992 08 17   537.04
1998 10 10   241.47
2002 08 29   780.10
1991 02 11    25.98
2003 08 03   509.53
2000 03 07   590.32
1990 05 16  -170.62
1998 04 04   -48.16
1991 08 28   402.75
1990 09 11   105.81
1995 07 15  -930.97
1997 04 06  -497.97
2003 06 06  -580.27
1995 08 30   400.11
1995 10 11  -892.99
1994 01 30  -438.04
1996 07 14  -951.36
1991 07 13  -300.94
1996 03 23  -429.09
1998 12 10   547.70
1998 08 10  -793.29
1992 09 26  -492.27
1993 04 24   883.88
1994 10 04   486.66
1991 11 06  -423.46
1991 09 29  -136.23
1995 08 25  -291.53
1998 02 18   695.50
1998 05 02    71.01
1998 02 21   -85.82
1990 09 17   804.27
1996 04 09  -425.70
2001 05 06  -869.85
1990 05 05  -557.69
1992 12 05  -907.86
1991 03 11  -330.61
2000 09 22   499.08
1996 12 30  -191.57
2000 11 04   942.85
1999 02 05   429.67
2000 03 20   -72.47
1997 11 11  -327.27
1996 04 13  -341.91
1990 07 02  -386.47
2005 03 23   410.11
1998 06 29  -616.36
1994 11 03   435.39
2000 01 25  -570.80
1996 10 19   788.89
1998 03 07  -459.21
1994 01 13  -622.97
1999 03 13  -315.65
1995 11 29  -712.01
2004 04 06  -148.08
2002 01 20  -450.75
1996 12 29    11.33
2005 11 05  -635.70
1996 10 26   173.40
2001 08 29   -31.10
1995 01 16  -211.71
2005 01 25  -361.85
1998 06 17   332.35
2000 08 20   117.44
1999 11 27   378.19
1999 01 03   327.93
2003 02 27     1.32
1993 08 30  -274.52
1993 05 05  -618.36
2002 10 18  -921.47
1996 09 29   546.94
2005 08 30   -84.98
1993 01 07  -220.47
1998 03 21   413.27
1993 02 03   152.79
1998 09 05    87.25
1995 03 05   313.16
2005 10 19   682.12
1996 09 22   239.83
1994 04 19  -720.56
2005 10 11  -977.06
2004 06 19   644.45
2004 06 08   822.06
2003 07 20   478.75
1997 02 21    89.78
1999 05 02   195.71
1999 12 11   -29.76
1998 07 29    82.41
2004 08 12  -186.68
1996 07 08  -214.27
1995 04 09  -282.97
1994 12 26  -759.36
1992 03 15  -910.62
1991 11 09  -440.23
1998 09 26  -744.45
1992 03 17  -808.93
2005 02 24   732.52
1995 07 25  -664.45
1998 04 14  -733.99
1998 04 30   405.77
1990 03 31   979.02
2002 12 25   499.73
1994 03 31  -383.85
1999 11 14   723.16
1991 03 03   303.00
1990 08 23  -100.83
2005 11 06  -752.51
1995 01 06  -224.38
2003 10 16   672.96
2002 08 23   935.20
2004 01 10  -933.37
1992 10 09  -305.26
2003 02 03  -869.41
1994 02 21   340.39
1996 08 07  -587.89
1990 08 29   195.70
1998 05 16  -502.62
1991 02 25   226.02
1998 06 30  -553.39
1994 06 11  -998.47
1997 09 26  -517.40
2003 01 16  -512.61
1998 11 10   786.83
1990 05 20   965.99
1992 06 04  -825.80
1999 04 30  -322.78
1994 05 30  -434.40
2001 04 27    -6.55
1997 11 02   362.15
1996 06 05  -746.45
2003 02 22   774.06
1999 01 16   380.53
1997 07 20  -811.96
2001 11 01   235.73
1993 07 16   245.50
1994 03 13    35.30
1990 11 12  -400.48
2004 04 08  -612.34
2000 04 10  -645.55
2004 07 30    39.54
2005 01 17   757.93
1999 07 10   315.18
1999 12 12   -22.70
2002 11 15  -550.15
1996 12 19  -939.25
1990 09 19   472.80
2002 04 17   995.39
2003 08 22   594.14
2002 10 17  -692.36
2001 11 11   235.08
1990 03 17   733.24
1991 10 17   249.14
1990 01 16  -344.80
2001 04 13  -616.09
1995 03 23  -971.59
1999 03 14  -709.32
2002 09 27   255.38
1992 10 28   457.53
2001 10 12  -776.57
2004 01 28   661.92
1999 08 23   -55.91
2003 06 21  -763.11
1992 09 15  -589.30
1998 07 18   440.57
1997 03 01   621.59
1993 12 17  -560.88
2000 10 22     3.11
1998 04 24  -130.97
1994 10 27   899.20
1991 05 12   123.54
1997 09 15  -300.98
1990 10 12  -992.36
1991 03 09  -557.74
1997 12 09    92.76
2000 05 27   464.10
1996 07 18  -435.28
2004 02 07  -254.47
2005 04 28  -906.69
1993 11 03   775.33
1998 01 01   840.41
1994 05 21   127.90
2000 07 25   263.48
1998 12 22   837.94
2004 04 10  -530.87
1999 05 07    37.72
1996 10 17  -757.61
2002 11 21   756.50
1999 06 14   -61.49
2003 01 04   750.01
1995 09 24   496.46
2002 01 08  -759.08
2003 02 03  -911.13
1999 02 25  -783.08
2001 05 24  -867.09
2002 06 11  -656.99
1994 09 07  -308.43
2005 09 16   826.03
1993 09 23  -770.79
1990 10 24  -643.15
1991 10 29    -9.97
1992 12 02    36.89
1995 03 13   654.04
2003 07 31   695.83
2003 11 08  -798.51
2000 09 12  -715.19
2000 01 16   251.08
1992 08 17  -657.15
1998 04 17   586.84
1995 09 13   673.46
1994 01 09  -739.42
1998 10 02   966.32
2004 11 30  -645.93
1997 12 19  -254.78
1994 03 23  -436.43
2004 03 12  -882.18
1992 09 05   178.37
1992 01 04  -979.27
1995 09 19   456.05
2004 05 03   893.63
2005 11 16  -596.49
2004 12 23   -15.19
1998 06 07   -96.55
1996 01 23   585.37
1995 08 03  -716.06
2005 09 12   428.96
1997 12 11   957.34
1993 07 26   778.66
1994 02 13   760.37
1991 03 07   660.01
1996 01 18  -899.85
2003 09 21   985.24
1994 11 20  -390.82
1998 04 05   373.08
1996 03 16  -229.40
1997 01 13   950.70
2001 02 17  -435.19
2000 07 18  -345.22
1993 11 06   361.60
2002 08 21  -679.39
2000 09 14  -794.12
1993 12 09  -867.92
2001 03 02   488.12
1997 12 26  -205.08
1992 11 09   378.49
1998 07 21  -589.94
2005 06 17  -597.15
2001 06 12   362.08
2001 08 15  -743.59
2005 10 28  -902.60
1999 11 27    12.74
1999 10 01  -584.51
2004 02 10   -34.29
2001 01 30  -726.83
2005 08 20    43.95
2005 12 11  -630.20
2001 12 26   210.93
2005 06 09   312.53
1995 01 29  -237.29
1999 03 04   446.09
1992 02 11  -129.07
1992 01 28   258.14
2000 08 12  -601.45
2004 07 13   509.45
1992 03 22   117.07
1995 02 12  -126.97
1998 05 21  -374.61
1993 01 24   -61.46
1995 02 25   873.28
1992 12 20  -932.11
2001 11 29  -667.14
1997 05 30   827.34
1992 10 29  -202.39
2003 10 08    70.06
2000 12 14  -312.76
1998 05 16   814.55
2005 07 19   772.68
1991 02 25   959.06
2000 10 13   921.77
2004 08 07  -299.21
2005 06 29   227.90
1992 12 28  -284.33
1999 11 18   -59.29
2002 02 20  -304.75
2001 05 21  -777.24
1998 11 19  -794.94
1994 03 18   222.02
2004 10 16   894.25
2003 05 14   919.51
1990 04 06  -613.29
1992 05 29   901.45
1997 11 29  -332.95
2002 09 25   231.69
2000 02 12   190.50
1999 04 24   257.69
1997 11 10    53.27
1999 04 13  -544.22
1996 12 24   120.14
1994 12 29  -677.21
2001 01 07  -828.27
1991 06 30  -159.96
2004 08 09    91.08
1999 09 30   808.11
2005 02 17  -847.63
1994 08 01  -684.37
1995 01 03  -176.53
2002 07 12   504.83
1992 06 04    70.14
1999 03 26   -82.82
2002 08 27  -214.83
2000 05 24  -857.34
2001 12 23  -115.60
2002 06 05  -655.91
2005 05 31   497.36
2001 11 16  -152.56
1998 07 31  -350.83
2005 09 07  -737.58
1994 07 23   592.42
2003 02 25   395.81
1990 02 13  -875.26
2002 12 22  -729.91
1997 10 02  -968.12
1995 01 05   820.61
1991 04 13   812.53
2001 06 09  -599.78
1995 02 27   510.77
1999 05 05   998.27
1997 09 27   320.42
2001 08 07  -296.36
2001 12 01  -883.89
2000 02 09  -662.45
1990 09 22  -284.33
2003 11 07   316.46
1992 01 24   980.09
2000 04 03   544.67
1990 06 21  -386.63
1999 08 08   719.08
2002 03 14  -585.15
2000 02 06  -848.10
2005 09 02   224.15
2003 01 20  -324.22
2001 05 09   651.87
1993 01 17   356.06
2002 12 06   687.21
1994 07 08   683.68
2001 11 03  -139.87
1997 05 13  -488.53
1993 06 28   509.41
1997 06 29   142.51
2004 01 08   129.33
1996 08 03   368.30
1994 07 09   939.59
2003 12 13  -407.78
2003 01 16   573.45
2003 10 04    36.11
1999 07 22  -635.86
1996 09 21   391.44
2005 07 04   372.77
2000 03 09   -14.27
1992 09 20  -579.52
1991 07 25   139.84
1991 10 04   385.24
2004 10 07  -156.44
1999 05 28   450.46
1998 03 22  -464.43
2004 10 02   519.45
2003 10 24  -198.43
2002 12 18   949.04
1996 01 15   961.74
1992 08 01   260.35
1994 11 30   421.14
1995 01 17  -243.26
1994 01 03  -613.86
1995 03 30   502.31
1997 05 09  -804.45
2004 11 09  -541.66
1996 11 02   424.31
2002 10 01   664.53
2001 12 28   702.98
1997 02 15  -294.08
2005 09 15  -849.87
2002 11 30  -956.37
1990 12 20  -190.95
1998 12 12   -23.01
1990 11 21   -36.70
1999 08 26   250.42
1990 11 09   -95.75
1992 01 04   797.00
1994 05 23  -751.69
1996 08 22  -793.27
2002 09 23   389.04
2002 03 04    59.90
2002 05 09   707.82
1999 12 18   626.14
1990 06 08   589.78
1999 02 07   952.83
2004 11 05  -263.30
1992 02 07  -738.10
2004 07 24   492.52
2005 07 10   467.97
2004 06 27   -75.03
2004 10 26   804.40
2004 01 17   944.16
1995 01 29   376.04
1991 12 11  -519.90
1993 03 21  -677.49
2002 11 04   199.11
1998 12 07   765.05
2001 05 01   457.77
1990 10 07   419.19
1997 10 01   616.75
2004 01 05   584.07
1999 10 23  -521.44
1995 10 16   830.11
2004 07 22  -789.56
1995 01 06  -654.59
2004 09 09  -661.62
1998 07 12  -618.56
1998 06 04  -937.99
1997 12 27  -478.63
1994 10 11    42.26
1991 05 10  -385.46
2003 03 01    99.93
2005 01 03   377.16
1994 11 14  -223.19
1999 02 01   -89.75
2001 06 19  -679.62
2003 02 23   633.75
2003 01 19   543.93
1999 10 29   343.26
1999 04 25   506.77
2003 04 03   591.88
1991 07 23  -273.06
1998 08 06  -942.35
1998 08 22   505.76
2003 09 05  -724.95
1990 04 21   176.26
2000 03 10   -67.44
